,gender,name
946,طلال,Male
947,طلبة,Male
948,طلحة,Male
949,طلق,Male
950,طموح,Male
951,طه,Male
952,طهور,Male
953,طهير,Male
954,طواف,Male
955,طيب,Male
956,ظافر,Male
957,ظالم,Male
958,ظاهر,Male
959,ظبيان,Male
960,ظريف,Male
961,ظفار,Male
962,ظفر,Male
963,ظفير,Male
964,ظلال,Male
965,ظلام,Male
966,ظلوم,Male
967,ظليل,Male
968,ظهور,Male
969,ظهير,Male
970,عائد,Male
971,عابد,Male
972,عابدين,Male
973,عابر,Male
974,عاتك,Male
975,عاجب,Male
976,عاجل,Male
977,عاد,Male
978,عادل,Male
979,عادن,Male
980,عادي,Male
981,عاذر,Male
982,عارف,Male
983,عارم,Male
984,عازم,Male
985,عاشر,Male
986,عاشق,Male
987,عاشور,Male
988,عاصف,Male
989,عاصم,Male
990,عاصي,Male
991,عاطر,Male
992,عاطف,Male
993,عافي,Male
994,عاقل,Male
995,عاكف,Male
996,عالم,Male
997,عالي,Male
998,عامر,Male
999,عامل,Male
1000,عاهد,Male
1001,عايد,Male
1002,عايش,Male
1003,عايق,Male
1004,عبد,Male
1005,عبدالبارئ,Male
1006,عبدالباسط,Male
1007,عبدالباقي,Male
1008,عبدالبديع,Male
1009,عبدالبصير,Male
1010,عبدالتواب,Male
1011,عبدالجبار,Male
1012,عبدالجليل,Male
1013,عبدالحسيب,Male
1014,عبدالحفيظ,Male
1015,عبدالحق,Male
1016,عبدالحكم,Male
1017,عبدالحكيم,Male
1018,عبدالحليم,Male
1019,عبدالحي,Male
1020,عبدالخالق,Male
1021,عبدالرافع,Male
1022,عبدالرحمن,Male
1023,عبدالرحيم,Male
1024,عبدالرزاق,Male
1025,عبدالسلام,Male
1026,عبدالسميع,Male
1027,عبدالشكور,Male
1028,عبدالصمد,Male
1029,عبدالعزيز,Male
1030,عبدالعظيم,Male
1031,عبدالعليم,Male
1032,عبدالغفار,Male
1033,عبدالغفور,Male
1034,عبدالغفور,Male
1035,عبدالفتاح,Male
1036,عبدالقابض,Male
1037,عبدالقادر,Male
1038,عبدالقدوس,Male
1039,عبدالقهار,Male
1040,عبدالكريم,Male
1041,عبداللطيف,Male
1042,عبدالله,Male
1043,عبدالماجد,Male
1044,عبدالمتكبر,Male
1045,عبدالمتين,Male
1046,عبدالمجيب,Male
1047,عبدالمجيد,Male
1048,عبدالمحيي,Male
1049,عبدالمعز,Male
1050,عبدالمقتدر,Male
1051,عبدالمقدم,Male
1052,عبدالملك,Male
1053,عبدالمهيمن,Male
1054,عبدالنور,Male
1055,عبدالهادي,Male
1056,عبدالواجد,Male
1057,عبدالواحد,Male
1058,عبدالوارث,Male
1059,عبدالوالي,Male
1060,عبدالودود,Male
1061,عبدالوهّاب,Male
1062,عتبة,Male
1063,عدي,Male
1064,عديل,Male
1065,عرابة,Male
1066,عرادة,Male
1067,عراف,Male
1068,عرفان,Male
1069,عرفة,Male
1070,عرندس,Male
1071,عروة,Male
1072,عريب,Male
1073,عرين,Male
1074,عز,Male
1075,عزاز,Male
1076,عزام,Male
1077,عزت,Male
1078,عزمي,Male
1079,عزيز,Male
1080,عساف,Male
1081,عسوب,Male
1082,عصام,Male
1083,عصفور,Male
1084,عطفي,Male
1085,عظيم,Male
1086,عفان,Male
1087,عفير,Male
1088,عفيف,Male
1089,عقبة,Male
1090,عقل,Male
1091,عقيل,Male
1092,عكاشة,Male
1093,عكنان,Male
1094,علاء,Male
1095,علامة,Male
1096,علم,Male
1097,علوان,Male
1098,عليان,Male
1099,عماد,Male
1100,عمار,Male
1101,عمارة,Male
1102,عمر,Male
1103,عمران,Male
1104,عميم,Male
1105,عنتر,Male
1106,عنترة,Male
1107,عنين,Male
1108,عهدي,Male
1109,عون,Male
1110,عياد,Male
1111,عياش,Male
1112,عيشي,Male
1113,غادي,Male
1114,غارس,Male
1115,غازي,Male
1116,غاسق,Male
1117,غافق,Male
1118,غالب,Male
1119,غالي,Male
1120,غامد,Male
1121,غامر,Male
1122,غانم,Male
1123,غاني,Male
1124,غاوي,Male
1125,غتوان,Male
1126,غدير,Male
1127,غراب,Male
1128,غراس,Male
1129,غرام,Male
1130,غريب,Male
1131,غريد,Male
1132,غريم,Male
1133,غزال,Male
1134,غزوان,Male
1135,غزير,Male
1136,غسان,Male
1137,غصاب,Male
1138,غصوب,Male
1139,غضنفر,Male
1140,غطفان,Male
1141,غفار,Male
1142,غلا,Male
1143,غلاب,Male
1144,غنوم,Male
1145,غنيم,Male
1146,غوار,Male
1147,غياث,Male
1148,غيهب,Male
1149,فؤاد,Male
1150,فائز,Male
1151,فائق,Male
1152,فاتح,Male
1153,فاتك,Male
1154,فاطن,Male
1155,فالح,Male
1156,فتحي,Male
1157,فجري,Male
1158,فخار,Male
1159,فخامة,Male
1160,فخري,Male
1161,فخور,Male
1162,فدائي,Male
1163,فدعان,Male
1164,فراس,Male
1165,فرج,Male
1166,فرحان,Male
1167,فرحون,Male
1168,فريد,Male
1169,فريز,Male
1170,فضل,Male
1171,فناح,Male
1172,فهد,Male
1173,فهم,Male
1174,فهمان,Male
1175,فهمي,Male
1176,فواز,Male
1177,فوزي,Male
1178,فياح,Male
1179,فياض,Male
1180,فيصل,Male
1181,فيض,Male
1182,فيضي,Male
1183,فيلق,Male
1184,قابس,Male
1185,قابل,Male
1186,قابوس,Male
1187,قادر,Male
1188,قادس,Male
1189,قادم,Male
1190,قارس,Male
1191,قاسط,Male
1192,قاسم,Male
1193,قاصد,Male
1194,قاطن,Male
1195,قانت,Male
1196,قانع,Male
1197,قاني,Male
1198,قاهي,Male
1199,قبولي,Male
1200,قتار,Male
1201,قتبان,Male
1202,قثم,Male
1203,قدير,Male
1204,قذيف,Male
1205,قريب,Male
1206,قرير,Male
1207,قريش,Male
1208,قصام,Male
1209,قصي,Male
1210,قطام,Male
1211,قعقاع,Male
1212,قليب,Male
1213,قميط,Male
1214,قنوان,Male
1215,قنوت,Male
1216,قنوع,Male
1217,قنيع,Male
1218,قوي,Male
1219,قيس,Male
1220,كائن,Male
1221,كاتب,Male
1222,كاتم,Male
1223,كاثر,Male
1224,كارم,Male
1225,كاسب,Male
1226,كاسر,Male
1227,كاشف,Male
1228,كاظم,Male
1229,كاغد,Male
1230,كافي,Male
1231,كامل,Male
1232,كامي,Male
1233,كانز,Male
1234,كانن,Male
1235,كاهل,Male
1236,كايد,Male
1237,كتوم,Male
1238,كثيب,Male
1239,كحيل,Male
1240,كرام,Male
1241,كرز,Male
1242,كرم,Male
1243,كريم,Male
1244,كساب,Male
1245,كسوب,Male
1246,كعب,Male
1247,كفاح,Male
1248,كليم,Male
1249,كميت,Male
1250,كنعان,Male
1251,كنين,Male
1252,كهل,Male
1253,كهلان,Male
1254,كوثر,Male
1255,كيداد,Male
1256,لؤي,Male
1257,لاحظ,Male
1258,لاحق,Male
1259,لالا,Male
1260,لامة,Male
1261,لامح,Male
1262,لامس,Male
1263,لامع,Male
1264,لاهز,Male
1265,لايق,Male
1266,لباب,Male
1267,لبوان,Male
1268,لبيب,Male
1269,لبيد,Male
1270,لجين,Male
1271,لطافة,Male
1272,لطفي,Male
1273,لطوف,Male
1274,لطيف,Male
1275,لقيط,Male
1276,لماح,Male
1277,لميع,Male
1278,لهيف,Male
1279,لهيم,Male
1280,لواء,Male
1281,لوط,Male
1282,ليث,Male
1283,ليثي,Male
1284,مائد,Male
1285,ماثد,Male
1286,ماجد,Male
1287,مادح,Male
1288,مادن,Male
1289,مارد,Male
1290,مارن,Male
1291,مازن,Male
1292,ماهي,Male
1293,مايز,Male
1294,مبادر,Male
1295,مبارز,Male
1296,مبارك,Male
1297,مباشر,Male
1298,مباهي,Male
1299,مبتغي,Male
1300,مبتهج,Male
1301,مبجل,Male
1302,مبرور,Male
1303,مبروك,Male
1304,مبسوط,Male
1305,مبشر,Male
1306,مبين,Male
1307,متبسل,Male
1308,متحد,Male
1309,متروك,Male
1310,متعب,Male
1311,متمم,Male
1312,متوكل,Male
1313,متين,Male
1314,مثبت,Male
1315,مثلج,Male
1316,مجاهد,Male
1317,مجتبى,Male
1318,مجير,Male
1319,محمد,Male
1320,محمود,Male
1321,مخبر,Male
1322,مختار,Male
1323,مخدوم,Male
1324,مخزوم,Male
1325,مخلد,Male
1326,مران,Male
1327,مرتد,Male
1328,مرجان,Male
1329,مرداس,Male
1330,نائل,Male
1331,نابغ,Male
1332,نابغة,Male
1333,ناجح,Male
1334,ناجي,Male
1335,نادر,Male
1336,ناشد,Male
1337,ناصح,Male
1338,ناصر,Male
1339,ناظر,Male
1340,ناظم,Male
1341,نافل,Male
1342,نامق,Male
1343,ناهض,Male
1344,نايف,Male
1345,نبهان,Male
1346,نبيل,Male
1347,نبيه,Male
1348,نجاتي,Male
1349,نجل,Male
1350,نجم,Male
1351,نجيب,Male
1352,نجيبالدين,Male
1353,نجيع,Male
1354,نديم,Male
1355,نذير,Male
1356,نزار,Male
1357,نزيه,Male
1358,نسر,Male
1359,نسيب,Male
1360,نسيم,Male
1361,نشمي,Male
1362,نصار,Male
1363,نصر,Male
1364,نصرالدين,Male
1365,نصيب,Male
1366,نصيرالدين,Male
1367,نضال,Male
1368,نضر,Male
1369,نظام,Male
1370,نعمان,Male
1371,نعمةالله,Male
1372,نعيم,Male
1373,نعيمالدين,Male
1374,نفوذ,Male
1375,نفيس,Male
1376,نفيع,Male
1377,نقاء,Male
1378,نمر,Male
1379,نمير,Male
1380,نهاد,Male
1381,نواف,Male
1382,نوح,Male
1383,نور,Male
1384,نور,Male
1385,نورالحق,Male
1386,نورالدين,Male
1387,نورالله,Male
1388,نوران,Male
1389,نوفل,Male
1390,نيزك,Male
1391,هائل,Male
1392,هائم,Male
1393,هاجد,Male
1394,هارون,Male
1395,هرماس,Male
1396,هصور,Male
1397,هلاب,Male
1398,هماس,Male
1399,همام,Male
1400,هواس,Male
1401,هوام,Male
1402,هيصر,Male
1403,هيصم,Male
1404,هيمان,Male
1405,وابل,Male
1406,واجد,Male
1407,وادع,Male
1408,وارع,Male
1409,وارف,Male
1410,واكف,Male
1411,وجيه,Male
1412,ورد,Male
1413,وردان,Male
1414,وسيم,Male
1415,وليف,Male
1416,يافع,Male
1417,يامن,Male
1418,يانع,Male
1419,يحيى,Male
1420,يقظان,Male
1421,يمان,Male
1422,ينيع,Male
0,آداب,Female
1,آسية,Female
2,آلاء,Female
3,آمال,Female
4,الآيات,Female
5,إباء,Female
6,إبتكار,Female
7,إبتهال,Female
8,إتفاق,Female
9,إجلال,Female
10,إحتفاظ,Female
11,إخلاص,Female
12,إدراك,Female
13,أذينة,Female
14,أرب,Female
15,أرزة,Female
16,ارتياد,Female
17,أرواح,Female
18,أزاهير,Female
19,أزهار,Female
20,أسرار,Female
21,أسما,Female
22,أسوة,Female
23,أشواق,Female
24,اصطلاح,Female
25,أصيلة,Female
26,أضواء,Female
27,اعتماد,Female
28,إعجاز,Female
29,أعناب,Female
30,إغراء,Female
31,إفتخار,Female
32,أفراح,Female
33,أفكار,Female
34,إقبال,Female
35,إكتمال,Female
36,ألى,Female
37,ألغاز,Female
38,أماثل,Female
39,إمامة,Female
40,أماني,Female
41,إمتلاك,Female
42,أمل,Female
43,أمنية,Female
44,أميرة,Female
45,أمنية,Female
46,انتصار,Female
47,انسجام,Female
48,إنصاف,Female
49,إنعام,Female
50,أنهار,Female
51,أنوف,Female
52,اهتمام,Female
53,إيمان,Female
54,آسة,Female
55,آصال,Female
56,آمال,Female
57,آمنة,Female
58,آية,Female
59,إبتسام,Female
60,إبتهاج,Female
61,أبية,Female
62,إجتهاد,Female
63,إحتشام,Female
64,أحلام,Female
65,أدب,Female
66,أدبية,Female
67,إرادة,Female
68,إرتقاء,Female
69,إرتداء,Female
70,أريبة,Female
71,إزار,Female
72,ازدهار,Female
73,إسراء,Female
74,أسمى,Female
75,أسمهان,Female
76,إشراف,Female
77,أصالة,Female
78,إصلاح,Female
79,أضاليا,Female
80,اعتدال,Female
81,اعتقاد,Female
82,إعزاز,Female
83,إغاثة,Female
84,إفتتان,Female
85,إفتكار,Female
86,إفضال,Female
87,أفنان,Female
88,إقتدار,Female
89,إكرام,Female
90,الطاف,Female
91,أُلفت,Female
92,أمارة,Female
93,أمان,Female
94,امتثال,Female
95,إمتنان,Female
96,أملي,Female
97,أمواج,Female
98,أميمة,Female
99,أميّة,Female
100,انتصاف,Female
101,انشراح,Female
102,إنطلاق,Female
103,أنماء,Female
104,أنوار,Female
105,أنيسة,Female
106,أوراد,Female
107,إيناس,Female
108,اداب,Female
109,اسية,Female
110,الاء,Female
111,امال,Female
112,الآيات,Female
113,اباء,Female
114,ابتكار,Female
115,ابتهال,Female
116,اتفاق,Female
117,اجلال,Female
118,احتفاظ,Female
119,اخلاص,Female
120,ادراك,Female
121,اذينة,Female
122,ارب,Female
123,ارزة,Female
124,ارتياد,Female
125,ارواح,Female
126,ازاهير,Female
127,ازهار,Female
128,اسرار,Female
129,اسما,Female
130,اسوة,Female
131,اشواق,Female
132,اصطلاح,Female
133,اصيلة,Female
134,اضواء,Female
135,اعتماد,Female
136,اعجاز,Female
137,اعناب,Female
138,اغراء,Female
139,افتخار,Female
140,افراح,Female
141,افكار,Female
142,اقبال,Female
143,اكتمال,Female
144,الى,Female
145,الغاز,Female
146,اماثل,Female
147,امامة,Female
148,اماني,Female
149,امتلاك,Female
150,امل,Female
151,امنية,Female
152,اميرة,Female
153,امنية,Female
154,انتصار,Female
155,انسجام,Female
156,انصاف,Female
157,انعام,Female
158,انهار,Female
159,انوف,Female
160,اهتمام,Female
161,ايمان,Female
162,اسة,Female
163,اصال,Female
164,امال,Female
165,امنة,Female
166,اية,Female
167,ابتسام,Female
168,ابتهاج,Female
169,ابية,Female
170,اجتهاد,Female
171,احتشام,Female
172,احلام,Female
173,ادب,Female
174,ادبية,Female
175,ارادة,Female
176,ارتقاء,Female
177,ارتداء,Female
178,اريبة,Female
179,ازار,Female
180,ازدهار,Female
181,اسراء,Female
182,اسمى,Female
183,اسمهان,Female
184,اشراف,Female
185,اصالة,Female
186,اصلاح,Female
187,اضاليا,Female
188,اعتدال,Female
189,اعتقاد,Female
190,اعزاز,Female
191,اغاثة,Female
192,افتتان,Female
193,افتكار,Female
194,افضال,Female
195,افنان,Female
196,اقتدار,Female
197,اكرام,Female
198,الطاف,Female
199,اُلفت,Female
200,امارة,Female
201,امان,Female
202,امتثال,Female
203,امتنان,Female
204,املي,Female
205,امواج,Female
206,اميمة,Female
207,اميّة,Female
208,انتصاف,Female
209,انشراح,Female
210,انطلاق,Female
211,انماء,Female
212,انوار,Female
213,انيسة,Female
214,اوراد,Female
215,ايناس,Female
216,بادية,Female
217,باذلة,Female
218,بارقة,Female
219,بازخة,Female
220,باسطة,Female
221,باسلة,Female
222,بانية,Female
223,بتول,Female
224,بثينة,Female
225,بجاء,Female
226,بحبوحة,Female
227,بحيرة,Female
228,بداعة,Female
229,بدر,Female
230,بدرة,Female
231,بداعة,Female
232,بدوية,Female
233,بديهة,Female
234,برزاخ,Female
235,براقة,Female
236,برشاء,Female
237,بَرَكَة,Female
238,برهة,Female
239,برلنتي,Female
240,بريئة,Female
241,بريهة,Female
242,بسّامة,Female
243,بسمة,Female
244,بشاشة,Female
245,بشوش,Female
246,بشيرة,Female
247,بعثية,Female
248,بغية,Female
249,بقية,Female
250,بلال,Female
251,بلقيس,Female
252,بنانة,Female
253,بهار,Female
254,بهان,Female
255,بهيجة,Female
256,بوران,Female
257,بيداء,Female
258,بيّنة,Female
259,باحثة,Female
260,باذخة,Female
261,بارعة,Female
262,بارهة,Female
263,بازغة,Female
264,باسقة,Female
265,باسمة,Female
266,باهرة,Female
267,بتلاء,Female
268,بثينة,Female
269,بجيلة,Female
270,بحرة,Female
271,بدائع,Female
272,بداهة,Female
273,الدجى,Female
274,بدرية,Female
275,بدور,Female
276,بديعة,Female
277,براءة,Female
278,براعة,Female
279,بردة,Female
280,برزة,Female
281,بِركة,Female
282,برة,Female
283,برواز,Female
284,بريكة,Female
285,بزيعة,Female
286,بسماء,Female
287,بسوس,Female
288,بشرى,Female
289,بشرى,Female
290,بصيرة,Female
291,بغام,Female
292,بقاء,Female
293,بلاغت,Female
294,بلبلة,Female
295,بليغة,Female
296,بنفسج,Female
297,بهاجت,Female
298,بهجة,Female
299,بهية,Female
300,بيان,Female
301,بيسان,Female
302,تالدة,Female
303,تاله,Female
304,تامّة,Female
305,تبيان,Female
306,تحبب,Female
307,تحييد,Female
308,تذكار,Female
309,ترجمانة,Female
310,تسامح,Female
311,تشريف,Female
312,تغريد,Female
313,تفضيل,Female
314,تقاء,Female
315,تلال,Female
316,تلة,Female
317,تليدة,Female
318,تماضر,Female
319,تمرة,Female
320,تنسيم,Female
321,تهاني,Female
322,تهيئة,Female
323,توتة,Female
324,تودد,Female
325,توفيقة,Female
326,تيماء,Female
327,تاجية,Female
328,تامرة,Female
329,تبر,Female
330,تجويد,Female
331,تحفة,Female
332,تحية,Female
333,ترتيل,Female
334,ترف,Female
335,تسنيم,Female
336,تعطف,Female
337,تفاحة,Female
338,تفيدة,Female
339,تقية,Female
340,تلطيف,Female
341,تلجة,Female
342,تمارة,Female
343,تمام,Female
344,تميمة,Female
345,تهامة,Female
346,تهنيد,Female
347,توبة,Female
348,توحيدة,Female
349,توسل,Female
350,تيجان,Female
351,ثابرة,Female
352,ثبات,Female
353,ثراء,Female
354,ثرا,Female
355,ثقة,Female
356,ثمراء,Female
357,ثمرة,Female
358,ثمية,Female
359,ثواب,Female
360,ثولة,Female
361,ثابتة,Female
362,ثائرة,Female
363,ثباتة,Female
364,ثرمدة,Female
365,ثقاف,Female
366,ثمار,Female
367,ثمرات,Female
368,ثمينة,Female
369,ثناء,Female
370,ثوبية,Female
371,ثومة,Female
372,جابرة,Female
373,جازية,Female
374,جاسرة,Female
375,جامعة,Female
376,جداول,Female
377,جدول,Female
378,جذوة,Female
379,جرأة,Female
380,جريئة,Female
381,جفنة,Female
382,جلالة,Female
383,جليلة,Female
384,جمالات,Female
385,جمانة,Female
386,جملات,Female
387,جنات,Female
388,جهاد,Female
389,جهيدي,Female
390,جهينة,Female
391,جهيزة,Female
392,جواهر,Female
393,جودة,Female
394,جوزاء,Female
395,جوزة,Female
396,جويرية,Female
397,جيداء,Female
398,جيلان,Female
399,جائزة,Female
400,جاذبة,Female
401,جازمة,Female
402,جاسمة,Female
403,جاهدة,Female
404,جدوى,Female
405,جذابة,Female
406,جراءة,Female
407,جرداء,Female
408,جزيلة,Female
409,جلاء,Female
410,جلنار,Female
411,جمال,Female
412,جمان,Female
413,جمرة,Female
414,جميلة,Female
415,جنان,Female
416,جهام,Female
417,جهيدة,Female
418,جهيرة,Female
419,جوائز,Female
420,جوداء,Female
421,جورية,Female
422,جوزات,Female
423,جوهرة,Female
424,جياد,Female
425,جيدا,Female
426,جيهان,Female
427,حادبة,Female
428,حازمة,Female
429,حاشدة,Female
430,حاضرة,Female
431,حافظة,Female
432,جالمة,Female
433,حبابة,Female
434,حبور,Female
435,حجلى,Female
436,حُسن,Female
437,حسناء,Female
438,حسينة,Female
439,حشماء,Female
440,حشود,Female
441,حصانة,Female
442,حصيفة,Female
443,حظوظ,Female
444,حفصة,Female
445,حفية,Female
446,حكاية,Female
447,حلا,Female
448,حلاوة,Female
449,حلوم,Female
450,حليمة,Female
451,حمامة,Female
452,حميدة,Female
453,حمية,Female
454,حنوف,Female
455,حنيفة,Female
456,حورية,Female
457,حياة,Female
458,حاتمة,Female
459,حادية,Female
460,حاسبة,Female
461,حاصنة,Female
462,حاضنة,Female
463,حاكمة,Female
464,حامدة,Female
465,حبقة,Female
466,حبيبة,Female
467,حدبا,Female
468,حسنى,Female
469,حسنة,Female
470,حسيبة,Female
471,حشمة,Female
472,حَصان,Female
473,حصة,Female
474,حصينة,Female
475,حفانة,Female
476,حفيظة,Female
477,حكايات,Female
478,حكيمة,Female
479,حلال,Female
480,حليمة,Female
481,حلو,Female
482,حليلة,Female
483,حمدة,Female
484,حميمة,Female
485,حنان,Female
486,حُنون,Female
487,حنية,Female
488,حياء,Female
489,حياتي,Female
490,خازمة,Female
491,خاشعة,Female
492,خاضعة,Female
493,خالدية,Female
494,خبيرة,Female
495,خجول,Female
496,خديجة,Female
497,خزانة,Female
498,خزيمي,Female
499,خصيبة,Female
500,خضرا,Female
501,خفر,Female
502,خلابة,Female
503,خليلة,Female
504,خمر,Female
505,خنساء,Female
506,خوخة,Female
507,خيار,Female
508,خيرة,Female
509,خيزران,Female
510,خاتمة,Female
511,خازنة,Female
512,خاشية,Female
513,خاطرة,Female
514,خالصة,Female
515,ختام,Female
516,خدوج,Female
517,خزامى,Female
518,خزنة,Female
519,خصاب,Female
520,خضاب,Female
521,خضرة,Female
522,خفيرة,Female
523,خلود,Female
524,خمائل,Female
525,خميلة,Female
526,خواطر,Female
527,خولة,Female
528,خيرات,Female
529,خيرية,Female
530,داجنة,Female
531,جارية,Female
532,دافئة,Female
533,دامالسرور,Female
534,دامالعز,Female
535,دانية,Female
536,دجى,Female
537,درداء,Female
538,درماء,Female
539,درر,Female
540,دعابة,Female
541,دعد,Female
542,دقيقة,Female
543,دلع,Female
544,دليلة,Female
545,دمية,Female
546,دنيا,Female
547,دؤوب,Female
548,دولت,Female
549,ديمة,Female
550,دائبة,Female
551,دارجة,Female
552,داعية,Female
553,دافعة,Female
554,دامالهنا,Female
555,دثار,Female
556,دجانة,Female
557,درقاء,Female
558,درة,Female
559,درية,Female
560,دعجاء,Female
561,دفاع,Female
562,دلاعة,Female
563,دلوعة,Female
564,دمثاء,Female
565,دنانير,Female
566,دُهيما,Female
567,دوحة,Female
568,ديانة,Female
569,دينة,Female
570,ذائعة,Female
571,ذاخرة,Female
572,ذاكية,Female
573,ذراع,Female
574,ذُكاء,Female
575,ذكرى,Female
576,ذلفا,Female
577,ذمة,Female
578,ذائدة,Female
579,ذائعة,Female
580,ذاكرة,Female
581,ذرى,Female
582,ذروة,Female
583,ذَكاء,Female
584,ذكية,Female
585,ذمام,Female
586,ذهنية,Female
587,رائدة,Female
588,رائعة,Female
589,رابعة,Female
590,راتبة,Female
591,راجحة,Female
592,راحبة,Female
593,رادة,Female
594,رادفة,Female
595,رازنة,Female
596,راسخة,Female
597,راشدة,Female
598,راعية,Female
599,راغدة,Female
600,رافعة,Female
601,رافعة,Female
602,رامزة,Female
603,رانية,Female
604,راوية,Female
605,راية,Female
606,رباب,Female
607,ربحية,Female
608,ربعة,Female
609,رتيبة,Female
610,رحاب,Female
611,رحمة,Female
612,رُخاء,Female
613,رخيمة,Female
614,رُدينة,Female
615,رزان,Female
616,رسمية,Female
617,رشا,Female
618,رشدية,Female
619,رشيقة,Female
620,رصينة,Female
621,رضاب,Female
622,رُطب,Female
623,رعاية,Female
624,رغباء,Female
625,رغداء,Female
626,رغيدة,Female
627,رفاه,Female
628,رفعة,Female
629,رفيقة,Female
630,رُلى,Female
631,رمثة,Female
632,رمزية,Female
633,رمضاء,Female
634,رنيم,Female
635,رهان,Female
636,رهيفة,Female
637,رِوى,Female
638,رواية,Female
639,روضة,Female
640,رويدا,Female
641,روية,Female
642,رياض,Female
643,ريحانة,Female
644,ريعة,Female
645,ريما,Female
646,ريا,Female
647,رية,Female
648,رؤى,Female
649,رئال,Female
650,رابحة,Female
651,رابية,Female
652,راتعة,Female
653,راجية,Female
654,راحمة,Female
655,رادعة,Female
656,رازقية,Female
657,رازية,Female
658,راسمة,Female
659,راضية,Female
660,راغبة,Female
661,رافدة,Female
662,رافلة,Female
663,راقية,Female
664,رامشة,Female
665,راهبة,Female
666,رايات,Female
667,رُبى,Female
668,رُبانة,Female
669,رباء,Female
670,ربيعة,Female
671,رجاء,Female
672,رحبة,Female
673,رحيمة,Female
674,رَخاء,Female
675,رداح,Female
676,رذاذ,Female
677,رسالة,Female
678,رسيمة,Female
679,رشدة,Female
680,رشيدة,Female
681,رصان,Female
682,رضا,Female
683,رضية,Female
684,رطيبة,Female
685,رغاب,Female
686,رغبة,Female
687,رغدة,Female
688,رفا,Female
689,رفيدة,Female
690,رفيعة,Female
691,رقيقة,Female
692,رمانة,Female
693,رمزة,Female
694,رنا,Female
695,رندة,Female
696,رهاب,Female
697,رهوة,Female
698,رُهيفة,Female
699,رواء,Female
700,رؤبة,Female
701,روعة,Female
702,رؤوم,Female
703,ريادة,Female
704,ريحان,Female
705,رَيدة,Female
706,ريم,Female
707,رَينة,Female
708,ريانة,Female
709,زاهرة,Female
710,زاهية,Female
711,زبرجد,Female
712,زرافة,Female
713,زغاريد,Female
714,زكية,Female
715,زُلفى,Female
716,زلوف,Female
717,زمرد,Female
718,زمزم,Female
719,زنبقة,Female
720,زَها,Female
721,زَهادة,Female
722,زهدية,Female
723,زهر,Female
724,زهرى,Female
725,زهيدة,Female
726,زهية,Female
727,زينب,Female
728,زينة,Female
729,زيان,Female
730,زاهدة,Female
731,زاهلة,Female
732,زَبّاء,Female
733,زبيدة,Female
734,زعيمة,Female
735,زكاء,Female
736,زلخا,Female
737,زلما,Female
738,زليخة,Female
739,زمردة,Female
740,زئبق,Female
741,زنوبيا,Female
742,زُها,Female
743,زهدانة,Female
744,زهراء,Female
745,الهوى,Female
746,زهور,Female
747,زُهيرة,Female
748,زيزفونة,Female
749,زينات,Female
750,زيان,Female
751,سابغة,Female
752,ساجدة,Female
753,ساحرة,Female
754,سارة,Female
755,ساعدة,Female
756,سافرة,Female
757,سالفة,Female
758,سالية,Female
759,سامرة,Female
760,سامية,Female
761,سبى,Female
762,سجوا,Female
763,سحاب,Female
764,سَحَر,Female
765,سخاء,Female
766,سَدى,Female
767,سريرة,Female
768,سِريَّة,Female
769,سعادات,Female
770,سعيدة,Female
771,سكر,Female
772,سُكَّرة,Female
773,سكينة,Female
774,سُلافة,Female
775,سلطانة,Female
776,سلّامة,Female
777,سلوى,Female
778,سَلوة,Female
779,سليمة,Female
780,سماح,Female
781,سمحة,Female
782,سميحة,Female
783,سميعة,Female
784,سُميّة,Female
785,سُميا,Female
786,سنا,Female
787,سناء,Female
788,سُهاد,Female
789,سُهيرة,Female
790,سُوسان,Female
791,سيسبان,Female
792,سيفانة,Female
793,سابقة,Female
794,ساترة,Female
795,ساجية,Female
796,ساحقة,Female
797,ساطعة,Female
798,ساعفة,Female
799,ساقية,Female
800,سالمة,Female
801,سامحة,Female
802,سامعة,Female
803,سانحة,Female
804,سجايا,Female
805,سجية,Female
806,سحابة,Female
807,سحيرة,Female
808,سخية,Female
809,سروة,Female
810,سريعة,Female
811,سعاد,Female
812,سَعفة,Female
813,سفارج,Female
814,سُكر,Female
815,سُكّرية,Female
816,سلافى,Female
817,سلامة,Female
818,سُلفة,Female
819,سلمى,Female
820,سلوانة,Female
821,سُليمى,Female
822,سما,Female
823,سماهر,Female
824,سَمَر,Female
825,سميرة,Female
826,سُميا,Female
827,سنى,Female
828,سهى,Female
829,سُهَير,Female
830,سُهيلة,Female
831,سَوسن,Female
832,سيسبانة,Female
833,سيماء,Female
834,شادية,Female
835,شارحة,Female
836,شافية,Female
837,شامخة,Female
838,شاهدة,Female
839,شاهقة,Female
840,شبك,Female
841,شدا,Female
842,شِراع,Female
843,شُرف,Female
844,شريفة,Female
845,شعلة,Female
846,شِفا,Female
847,شفيعة,Female
848,شكرانة,Female
849,شكيمة,Female
850,شماء,Female
851,شمردل,Female
852,شمسة,Female
853,شمِول,Female
854,شهامة,Female
855,شهدة,Female
856,شهيدة,Female
857,شهلا,Female
858,شهيمة,Female
859,شوقية,Female
860,شيماء,Female
861,شادن,Female
862,شاذية,Female
863,شارفة,Female
864,شاكرة,Female
865,شاملة,Female
866,شاهرة,Female
867,شبا,Female
868,شجية,Female
869,شذا,Female
870,شَرف,Female
871,شريعة,Female
872,شعاع,Female
